,type,segment,name,number,diam,len,pathdist,dist,order,area
0,basal,0.5,control_719[0].dend[59],59,0.8420000076293945,14.723640232766806,12.355982820317207,21.132197802332044,3,38.94728290394337
0,basal,0.5,control_719[0].dend[60],60,0.746999979019165,20.05059382629782,29.712411483380272,35.99996841717265,4,47.0541249822136
0,basal,0.1,control_719[0].dend[61],61,0.45699998736381525,20.032683104923077,49.63328645388769,50.690082410303425,5,28.761079448619903
0,basal,0.3,control_719[0].dend[61],61,0.45699998736381525,19.841676545919533,69.47496299980722,65.18770345545303,5,28.48684984143571
0,basal,0.5,control_719[0].dend[61],61,0.45699998736381553,19.841676545919533,89.31663954572676,78.05550337342245,5,28.486849841435728
0,basal,0.7,control_719[0].dend[61],61,0.45699998736381514,19.841676545919533,109.1583160916463,90.70193159629923,5,28.486849841435703
0,basal,0.9,control_719[0].dend[61],61,0.4569999873638154,19.841676545919533,128.9999926375658,110.0030201712279,5,28.48684984143572
0,basal,0.5,control_719[0].dend[62],62,0.7049999833106995,5.021277219193966,42.21227402569686,47.17565024220938,5,11.121239111267066
0,basal,0.1,control_719[0].dend[63],63,0.45300000905990606,22.863924282807172,56.06353884343021,58.58054472835404,6,32.53859951203766
0,basal,0.3,control_719[0].dend[63],63,0.45300000905990606,22.702877945928833,78.76641678935904,78.4578993900066,6,32.30940778651636
0,basal,0.5,control_719[0].dend[63],63,0.45300000905990595,22.702877945928833,101.46929473528787,87.44803307917536,6,32.30940778651635
0,basal,0.7,control_719[0].dend[63],63,0.45300000905990595,22.702877945928833,124.17217268121672,86.9189883650895,6,32.30940778651635
0,basal,0.9,control_719[0].dend[63],63,0.45300000905990595,22.702877945928833,146.87505062714555,101.12885111117345,6,32.30940778651635
0,basal,0.5,control_719[0].dend[64],64,0.6230000257492065,10.043725853331193,49.712113692018264,54.16730944252812,6,19.657703818945798
0,basal,0.1,control_719[0].dend[65],65,0.44900000095367437,20.924341395748446,65.12236947234949,68.45288901199599,7,29.515355050020073
0,basal,0.3,control_719[0].dend[65],65,0.4490000009536743,20.820483917557507,85.942853389907,87.27997793200092,7,29.36885627687215
0,basal,0.5,control_719[0].dend[65],65,0.44900000095367437,20.820483917557503,106.76333730746452,104.31699942983182,7,29.368856276872155
0,basal,0.7,control_719[0].dend[65],65,0.4490000009536743,20.820483917557507,127.58382122502204,122.86087436381034,7,29.36885627687215
0,basal,0.9,control_719[0].dend[65],65,0.44900000095367437,20.820483917557503,148.40430514257955,138.77402939989224,7,29.368856276872155
0,basal,0.1,control_719[0].dend[66],66,0.44900000095367437,19.08422628339889,64.20231191617472,67.13552310929828,7,26.919734483203086
0,basal,0.3,control_719[0].dend[66],66,0.44900000095367426,18.980368805207952,83.18268072138267,85.04221480157626,7,26.773235710055165
0,basal,0.5,control_719[0].dend[66],66,0.44900000095367415,18.980368805207952,102.16304952659061,103.55789240947584,7,26.773235710055157
0,basal,0.7,control_719[0].dend[66],66,0.4490000009536745,18.980368805207952,121.14341833179859,122.18425338760241,7,26.773235710055175
0,basal,0.9,control_719[0].dend[66],66,0.44900000095367415,18.980368805207952,140.12378713700653,140.6329879725359,7,26.773235710055157
0,basal,0.5,control_719[0].dend[67],67,0.6299999952316284,20.08467000267332,29.6927923226419,36.963785361865625,4,39.751646289135486
0,basal,0.1,control_719[0].dend[68],68,0.4569999873638153,20.765597917044133,50.00457254588873,56.162088784349585,5,29.8133309633111
0,basal,0.3,control_719[0].dend[68],68,0.4569999873638153,20.662725372875105,70.66729791876384,72.80464307462272,5,29.665636048933905
0,basal,0.5,control_719[0].dend[68],68,0.4569999873638152,20.662725372875105,91.33002329163894,85.06955252787958,5,29.665636048933898
0,basal,0.7,control_719[0].dend[68],68,0.45699998736381564,20.662725372875105,111.99274866451404,95.74252844098403,5,29.665636048933926
